pair,side,open_ts,close_ts,entry_price,exit_price,lots,realized_pnl_usd,holding_bars,partial_exit_events,close_reason,entry_trade_prob,exit_action_selected,reversal_failure_prob,reversal_opportunity_prob,entry_session_bucket,entry_scenario_bucket,entry_regime_bucket,entry_uncertainty_score,entry_structure_timing_score,pair_tier,playbook,sleeve,environment_state_at_entry,environment_state_at_exit,lifecycle_exit_reason,thesis_id,campaign_seq,campaign_entry_kind,campaign_state,campaign_state_reason,campaign_proof_score,campaign_maturity_score,campaign_reset_quality,campaign_priority_boost,allocator_score,replacement_value,sleeve_health_score,sleeve_health_state,aggressive_fallback_used,entry_uncertainty_bucket
EURCAD,long,2026-03-24 10:10:00+00:00,2026-03-24 23:40:00+00:00,1.59274981775,1.59751006125,0.39,17.67629796487552,162,6,exit_model_reduce_to_flat,0.6398815817297527,partial_tp,0.902946273830156,0.902946273830156,london_open,london_open,range,0.35233660241032067,0.5486579277402355,tier2,no_trade,no_trade,CorrectiveTrend,,exit_model_reduce_to_flat,EURCAD:long:no_trade,0,,inactive,campaign_disabled_for_sleeve,0.0,0.08631286901503098,0.1424580873233127,0.0,0.0,0.0,0.5,healthy,False,0.30_0.40
GBPJPY,long,2026-03-24 10:25:00+00:00,2026-03-25 20:10:00+00:00,212.638315825,213.08867264999998,0.39,47.17801802512668,405,6,exit_model_reduce_to_flat,0.785350966429298,partial_tp,0.5737949931498318,0.5737949931498318,london_open,london_open,range,0.2643666946808464,0.5967434755570237,tier2,no_trade,no_trade,CorrectiveTrend,,exit_model_reduce_to_flat,GBPJPY:long:no_trade,0,,inactive,campaign_disabled_for_sleeve,0.5375185049037233,0.026118024770099578,0.6084949201172126,0.0,0.0,0.0,0.5,healthy,False,0.20_0.30
EURCHF,long,2026-03-24 08:30:00+00:00,2026-03-25 20:30:00+00:00,0.91229280675,0.9151371209999999,0.39,124.23213066347945,432,6,exit_model_reduce_to_flat,0.8516483516483516,partial_tp,0.921875,0.921875,london_open,breakout_initiation,vol_expansion,0.19274415641771248,0.6160593269363043,tier2,trend_pullback,trend_pullback,CorrectiveTrend,,exit_model_reduce_to_flat,EURCHF:long:trend_pullback,1,fresh_probe,inactive,campaign_disabled_for_sleeve,0.6267388509767509,0.0,0.7459700964111957,0.0,0.0,0.0,0.5,healthy,False,0.10_0.20
EURCAD,long,2026-03-25 20:15:00+00:00,2026-03-25 23:20:00+00:00,1.5968299197499998,1.5967000814999999,0.39,-42.78761716397625,37,6,exit_model_reduce_to_flat,0.7083560895685418,partial_tp,0.9635627530364372,0.9635627530364372,new_york,range_mean_reversion,range,0.27816110532242544,0.5519677848662958,tier2,range_mean_reversion,range_mean_reversion,BalancedRange,,exit_model_reduce_to_flat,EURCAD:long:range_mean_reversion,1,fresh_probe,inactive,campaign_disabled_for_sleeve,0.04124312160844837,0.0,0.24124312160844838,0.0,0.0,0.0,0.5,healthy,False,0.20_0.30
AUDUSD,long,2026-03-24 07:30:00+00:00,2026-03-26 00:00:00+00:00,0.69840745975,0.69397265025,0.39,-172.95757049999884,486,0,forced_final_close,0.7102657634184472,forced_final_close,0.0,0.0,london_open,breakout_initiation,vol_expansion,0.34506712398201494,0.33954203188555654,tier1,no_trade,no_trade,PersistentTrend,forced_final_close,forced_final_close,AUDUSD:long:no_trade,0,,inactive,campaign_disabled_for_sleeve,0.0,0.0,0.2,0.0,0.0,0.0,0.5,healthy,False,0.30_0.40
EURUSD,long,2026-03-25 01:10:00+00:00,2026-03-26 00:00:00+00:00,1.1618690459999998,1.15606109775,0.41,-238.12587824998977,274,0,forced_final_close,0.7255332496863237,forced_final_close,0.0,0.0,asia,trend_continuation,trend,0.28155280654748377,0.6027313354461938,tier1,no_trade,no_trade,CorrectiveTrend,forced_final_close,forced_final_close,EURUSD:long:no_trade,0,,inactive,campaign_disabled_for_sleeve,0.0,0.0,0.2,0.0,0.0,0.0,0.5,healthy,False,0.20_0.30
GBPCAD,long,2026-03-25 20:35:00+00:00,2026-03-26 00:00:00+00:00,1.8449661229999998,1.8456038587499999,0.38,-9.253101778391326,41,3,forced_final_close,0.6916234247590808,forced_final_close,0.0,0.0,new_york,range_mean_reversion,range,0.23712948461841749,0.6635874937988577,tier2,range_mean_reversion,range_mean_reversion,BalancedRange,forced_final_close,forced_final_close,GBPCAD:long:range_mean_reversion,1,fresh_probe,inactive,campaign_disabled_for_sleeve,0.3655672366223118,0.0,0.759291165118946,0.0,0.0,0.0,0.5,healthy,False,0.20_0.30
GBPUSD,long,2026-03-24 07:25:00+00:00,2026-03-26 00:00:00+00:00,1.3426535654999998,1.33613659575,0.4,-260.67878999999294,487,0,forced_final_close,0.860968660968661,forced_final_close,0.0,0.0,london_open,volatility_expansion,stress,0.24373047523395985,0.5099079417410954,tier1,no_trade,no_trade,PersistentTrend,forced_final_close,forced_final_close,GBPUSD:long:no_trade,0,,inactive,campaign_disabled_for_sleeve,0.0,0.0,0.2,0.0,0.0,0.0,0.5,healthy,False,0.20_0.30
USDCAD,long,2026-03-24 07:05:00+00:00,2026-03-26 00:00:00+00:00,1.3737343425,1.38159545925,0.4,227.578930227004,491,0,forced_final_close,0.7448724362181092,forced_final_close,0.0,0.0,london_open,breakout_initiation,vol_expansion,0.30289488593253844,0.6883758875920698,tier2,trend_pullback,trend_pullback,CorrectiveTrend,forced_final_close,forced_final_close,USDCAD:long:trend_pullback,1,fresh_probe,inactive,campaign_disabled_for_sleeve,0.2744382101208785,0.0,0.5773703624211128,0.0,0.0,0.0,0.5,healthy,False,0.30_0.40
