pair,ts,allowed,rejection_reason,side,expected_edge_bps,spread_bps,regime_prob,swing_prob,entry_prob,trade_prob,policy_version,edge_formula_id,threshold_snapshot,spread_unit_source,spread_conversion_method
USDCAD,2026-03-17 13:00:00+00:00,False,low_entry_prob,long,8.76497806289142,0.8027527114400084,1.0,1.0,0.5914036996735584,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6848062126881904, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCAD,2026-03-17 13:05:00+00:00,False,low_entry_prob,long,7.265372281133704,0.8026238497472983,1.0,1.0,0.5914036996735584,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8995127882373594, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCAD,2026-03-17 13:10:00+00:00,False,low_entry_prob,long,4.4910999510793035,0.8759188016869179,1.0,1.0,0.5914036996735584,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6579296428250405, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCAD,2026-03-17 13:15:00+00:00,False,low_entry_prob,long,4.126617777230308,0.6570661989393263,1.0,1.0,0.5270488198211406,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6396725210645182, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCAD,2026-03-17 13:20:00+00:00,False,low_entry_prob,long,3.762939505075535,0.7301615111931776,1.0,1.0,0.5089174616341767,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6313845956004428, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCAD,2026-03-17 13:25:00+00:00,False,low_entry_prob,long,5.478811605234435,0.7301082015024032,1.0,1.0,0.47595281306715076,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8622556757426819, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCAD,2026-03-17 13:30:00+00:00,False,low_entry_prob,long,9.887082938478008,0.730396166347357,1.0,1.0,0.4518110236220472,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6563022200619195, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCAD,2026-03-17 13:35:00+00:00,False,low_entry_prob,long,13.606583679682394,0.8036265468493806,1.0,1.0,0.4247678864008738,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6529538790658121, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCAD,2026-03-17 13:40:00+00:00,False,low_entry_prob,long,11.893946847999194,0.8036148049202632,1.0,1.0,0.47907169498549523,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6642379390652519, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCAD,2026-03-17 13:45:00+00:00,False,low_entry_prob,long,5.439087689454279,0.7304761968994307,1.0,1.0,0.4111776447105788,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8476574082972872, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCAD,2026-03-17 13:50:00+00:00,False,low_entry_prob,long,3.748045773628466,0.8033389682916309,1.0,1.0,0.41179698216735255,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8298384051651422, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCAD,2026-03-17 13:55:00+00:00,False,low_entry_prob,long,8.210959617981977,0.8035091429822868,1.0,1.0,0.4247678864008738,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6465702769337545, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 12:35:00+00:00,False,low_entry_prob,long,5.337806917115376,1.0161827083600172,1.0,1.0,0.5884115884115881,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8857452248023563, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 12:40:00+00:00,False,low_entry_prob,long,7.996902776706535,0.8892558822509469,1.0,1.0,0.5430711610486891,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6718789739520985, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 12:45:00+00:00,False,low_entry_prob,long,9.01312614693523,1.0164796754689407,1.0,1.0,0.5829173599556295,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6835287937331314, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 12:50:00+00:00,False,low_entry_prob,long,13.519517596292225,1.144041133180757,1.0,1.0,0.5884115884115881,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6889335801129921, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 12:55:00+00:00,False,low_entry_prob,long,14.471780010572674,1.2712941758563385,1.0,1.0,0.5623003194888179,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6833843081239066, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 13:00:00+00:00,False,low_entry_prob,long,23.163866876731152,1.0177599091419394,1.0,1.0,0.46789829888421436,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6629334430828523, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 13:05:00+00:00,False,low_entry_prob,long,20.0522882198506,1.017345743657287,1.0,1.0,0.3995983935742973,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8678918287341624, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 13:10:00+00:00,False,low_entry_prob,long,22.654584192995067,0.8904323037515346,1.0,1.0,0.42566395911289584,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6536406754285526, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 13:15:00+00:00,False,low_entry_prob,long,20.43665902458042,1.0175657270915734,1.0,1.0,0.46789829888421436,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6629212724104708, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 13:20:00+00:00,False,low_entry_prob,long,20.634789594181875,1.0179671183663193,1.0,1.0,0.42631246046805826,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6537739301193578, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 13:25:00+00:00,False,low_entry_prob,long,13.022073986949156,1.2721027842867156,1.0,1.0,0.5092439293598235,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8913716770154808, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 13:30:00+00:00,False,low_entry_prob,long,20.5719510075527,1.0179930254533978,1.0,1.0,0.42566395911289584,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6536307871487907, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 13:35:00+00:00,False,low_entry_prob,long,22.411986892591575,1.018122580664169,1.0,1.0,0.49351035371049234,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.668566186457956, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 13:40:00+00:00,False,low_entry_prob,long,13.2727907620461,1.2718115667803813,1.0,1.0,0.49351035371049234,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8879878294408984, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 13:45:00+00:00,False,low_entry_prob,long,7.625389997235872,0.8903077273748479,1.0,1.0,0.47459986082115513,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.655404268382167, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 13:50:00+00:00,False,low_entry_prob,long,5.0260884409956095,1.017022411338106,1.0,1.0,0.47459986082115513,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.857773517912799, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 13:55:00+00:00,False,low_entry_prob,long,5.654311882118367,1.3984858194821141,1.0,1.0,0.5278810408921936,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6551708094915952, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 14:00:00+00:00,False,low_entry_prob,long,9.145992900236825,1.0171517195999265,1.0,1.0,0.46789829888421436,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6585141287737, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 14:05:00+00:00,False,low_entry_prob,long,16.827640489427246,0.7632908001034376,1.0,1.0,0.5278810408921936,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6760345323536124, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 14:10:00+00:00,False,low_entry_prob,long,9.46446378481429,1.0172810607474585,1.0,1.0,0.49351035371049234,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8847752143714392, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 14:15:00+00:00,False,low_entry_prob,long,9.58943256013867,1.2713426633720422,1.0,1.0,0.5092439293598235,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8884583747185328, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 14:20:00+00:00,False,low_entry_prob,long,6.161272898451176,1.0169189883993455,1.0,1.0,0.49351035371049234,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8715017413986376, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 14:25:00+00:00,False,low_entry_prob,long,4.68473376004403,1.0168414349956765,1.0,1.0,0.49351035371049234,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6384686252168752, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 14:30:00+00:00,False,low_entry_prob,long,4.42270929540937,1.14427386142344,1.0,1.0,0.555449936628644,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6492690278890454, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
USDCHF,2026-03-17 14:35:00+00:00,False,low_entry_prob,long,4.527089431131094,0.8899794657709644,1.0,1.0,0.5092439293598235,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6402459479275402, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 09:45:00+00:00,False,low_entry_prob,long,7.465191366459735,0.8107810707965388,0.3333333333333333,1.0,0.42570036540803896,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.5373012802310368, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 09:50:00+00:00,False,low_entry_prob,long,3.150877407712494,0.810461904456467,0.3333333333333333,1.0,0.38677098150782363,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.7103080229503574, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 09:55:00+00:00,False,low_entry_prob,long,3.171809519398149,0.8105275946315484,0.3333333333333333,1.0,0.42716319824753557,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.49945553619512484, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 10:00:00+00:00,False,low_entry_prob,long,4.688395347853007,0.6949028865173752,0.3333333333333333,1.0,0.4661673893049534,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.5258250147250566, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 10:05:00+00:00,False,low_entry_prob,long,3.0274229930292043,0.5790153258651122,0.3333333333333333,1.0,0.4187192118226601,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.7157943419768017, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 10:10:00+00:00,False,low_entry_prob,long,4.3417602024515105,0.694983377509894,0.3333333333333333,1.0,0.4661673893049534,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.5220601790375335, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 10:15:00+00:00,False,low_entry_prob,long,3.1474347786164985,0.8106402311361177,0.3333333333333333,1.0,0.42716319824753557,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.7191513375525728, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 10:20:00+00:00,False,low_entry_prob,long,4.4570244390142015,0.9265479130355354,0.3333333333333333,1.0,0.4661673893049534,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.5233380294327321, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 10:25:00+00:00,False,low_entry_prob,long,4.109438391288574,0.9264513428615173,0.3333333333333333,1.0,0.42716319824753557,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.7308322155278804, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 10:30:00+00:00,False,low_entry_prob,long,6.191448849732012,0.9263977014618583,0.3333333333333333,1.0,0.4024874305371791,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.5250225646469603, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 10:35:00+00:00,False,low_entry_prob,long,2.973312965381294,0.8105275946315484,0.3333333333333333,1.0,0.36325796991769926,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.7029165037320011, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 10:40:00+00:00,False,low_entry_prob,long,2.625928793081622,0.4631559440694432,0.3333333333333333,1.0,0.38677098150782363,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.4837606427843761, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 10:45:00+00:00,False,low_entry_prob,long,3.5309712445446797,0.694862648011103,0.3333333333333333,1.0,0.4024874305371791,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.4984789978434772, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
