open,high,low,close,volume,time
0.9726300239562988,0.9729599952697754,0.9714000225067139,0.9726600050926208,0,2023-05-10 23:00:00
0.9726600050926208,0.9732099771499634,0.9714999794960022,0.9726600050926208,0,2023-05-11 00:00:00
0.9727100133895874,0.9737399816513062,0.9717000126838684,0.9732699990272522,0,2023-05-11 01:00:00
0.9732900261878967,0.9740599989891052,0.9725000262260437,0.9739500284194946,0,2023-05-11 02:00:00
0.9740200042724609,0.9745000004768372,0.9728000164031982,0.9741399884223938,0,2023-05-11 03:00:00
0.974120020866394,0.974399983882904,0.9728000164031982,0.9740599989891052,0,2023-05-11 04:00:00
0.9740999937057495,0.9741100072860718,0.972000002861023,0.9734600186347961,0,2023-05-11 05:00:00
0.9734600186347961,0.9783200025558472,0.9731000065803528,0.9750400185585022,0,2023-05-11 06:00:00
0.975059986114502,0.9755499958992004,0.9710000157356262,0.9721099734306335,0,2023-05-11 07:00:00
0.9721300005912781,0.9756600260734558,0.9711999893188477,0.975130021572113,0,2023-05-11 08:00:00
0.975130021572113,0.9760199785232544,0.9722999930381775,0.974839985370636,0,2023-05-11 09:00:00
0.9748200178146362,0.9774799942970276,0.9735999703407288,0.9771299958229065,0,2023-05-11 10:00:00
0.9771100282669067,0.9772300124168396,0.9728999733924866,0.9741700291633606,0,2023-05-11 11:00:00
0.9742599725723267,0.9748899936676025,0.9700499773025513,0.9719499945640564,0,2023-05-11 12:00:00
0.9720199704170227,0.9721699953079224,0.9677000045776367,0.9691799879074097,0,2023-05-11 13:00:00
0.9691600203514099,0.9697499871253967,0.9663000106811523,0.9689199924468994,0,2023-05-11 14:00:00
0.9689599871635437,0.9699900150299072,0.9678999781608582,0.9690999984741211,0,2023-05-11 15:00:00
0.9690499901771545,0.9691600203514099,0.9670000076293945,0.968779981136322,0,2023-05-11 16:00:00
0.968779981136322,0.9688699841499329,0.96670001745224,0.968209981918335,0,2023-05-11 17:00:00
0.9682599902153015,0.9695500135421753,0.9670000076293945,0.9681599736213684,0,2023-05-11 18:00:00
0.9681900143623352,0.968940019607544,0.9664999842643738,0.9676399827003479,0,2023-05-11 19:00:00
0.9676499962806702,0.9685199856758118,0.9662200212478638,0.9672399759292603,0,2023-05-11 20:00:00
0.9672499895095825,0.9675999879837036,0.9605799913406372,0.9666600227355957,0,2023-05-11 21:00:00
0.9664400219917297,0.9681599736213684,0.9646599888801575,0.9675800204277039,0,2023-05-11 22:00:00
0.9676300287246704,0.9679099917411804,0.9660999774932861,0.9674299955368042,0,2023-05-11 23:00:00
0.9671199917793274,0.9684600234031677,0.965499997138977,0.9678199887275696,0,2023-05-12 00:00:00
0.9677500128746033,0.967960000038147,0.9650999903678894,0.966159999370575,0,2023-05-12 01:00:00
0.966159999370575,0.967199981212616,0.964900016784668,0.9671599864959717,0,2023-05-12 02:00:00
0.9670500159263611,0.9676100015640259,0.9660000205039978,0.9670299887657166,0,2023-05-12 03:00:00
0.9670400023460388,0.9674100279808044,0.9657999873161316,0.9671900272369385,0,2023-05-12 04:00:00
