open,high,low,close,volume,time
22.156400680541992,22.17449951171875,22.154600143432617,22.15679931640625,0,2023-05-10 23:00:00
22.15410041809082,22.177499771118164,22.15250015258789,22.17099952697754,0,2023-05-11 00:00:00
22.164199829101562,22.172000885009766,22.149900436401367,22.152599334716797,0,2023-05-11 01:00:00
22.152799606323242,22.154300689697266,22.137500762939453,22.139400482177734,0,2023-05-11 02:00:00
22.1387996673584,22.15369987487793,22.132699966430664,22.132699966430664,0,2023-05-11 03:00:00
22.13319969177246,22.13559913635254,22.125999450683594,22.132699966430664,0,2023-05-11 04:00:00
22.131799697875977,22.153499603271484,22.130399703979492,22.14069938659668,0,2023-05-11 05:00:00
22.14080047607422,22.15369987487793,22.104700088500977,22.105899810791016,0,2023-05-11 06:00:00
22.109899520874023,22.13640022277832,22.0856990814209,22.093799591064453,0,2023-05-11 07:00:00
22.097999572753906,22.12689971923828,22.097999572753906,22.122299194335938,0,2023-05-11 08:00:00
22.124399185180664,22.14459991455078,22.122600555419922,22.144100189208984,0,2023-05-11 09:00:00
22.144100189208984,22.146099090576172,22.087299346923828,22.09910011291504,0,2023-05-11 10:00:00
22.13249969482422,22.189599990844727,22.12649917602539,22.146400451660156,0,2023-05-11 11:00:00
22.152799606323242,22.2278995513916,22.12019920349121,22.206899642944336,0,2023-05-11 12:00:00
22.214399337768555,22.214399337768555,22.10919952392578,22.113800048828125,0,2023-05-11 13:00:00
22.114200592041016,22.14299964904785,22.082500457763672,22.099199295043945,0,2023-05-11 14:00:00
22.0851993560791,22.099700927734375,22.01020050048828,22.018999099731445,0,2023-05-11 15:00:00
22.019699096679688,22.06599998474121,22.014699935913086,22.06599998474121,0,2023-05-11 16:00:00
22.05470085144043,22.06220054626465,22.01609992980957,22.03059959411621,0,2023-05-11 17:00:00
22.016300201416016,22.03339958190918,21.998300552368164,22.008499145507812,0,2023-05-11 18:00:00
22.009700775146484,22.012300491333008,21.994400024414062,22.003000259399414,0,2023-05-11 19:00:00
22.002599716186523,22.028600692749023,21.986799240112305,22.006200790405273,0,2023-05-11 20:00:00
21.96419906616211,22.005300521850586,21.961700439453125,21.999900817871094,0,2023-05-11 21:00:00
21.9768009185791,22.005800247192383,21.9768009185791,22.000099182128906,0,2023-05-11 22:00:00
21.998600006103516,22.00469970703125,21.99090003967285,21.994800567626953,0,2023-05-11 23:00:00
21.99720001220703,22.015600204467773,21.99489974975586,22.006399154663086,0,2023-05-12 00:00:00
22.006399154663086,22.016799926757812,21.997800827026367,22.01289939880371,0,2023-05-12 01:00:00
22.013200759887695,22.020700454711914,22.001100540161133,22.006000518798828,0,2023-05-12 02:00:00
22.00160026550293,22.029600143432617,22.00160026550293,22.017900466918945,0,2023-05-12 03:00:00
22.01740074157715,22.02429962158203,22.013999938964844,22.01919937133789,0,2023-05-12 04:00:00
22.019699096679688,22.025400161743164,22.01140022277832,22.014999389648438,0,2023-05-12 05:00:00
22.006799697875977,22.058500289916992,22.00079917907715,22.055099487304688,0,2023-05-12 06:00:00
22.054000854492188,22.070999145507812,22.03529930114746,22.0492000579834,0,2023-05-12 07:00:00
22.047300338745117,22.05590057373047,22.027700424194336,22.033000946044922,0,2023-05-12 08:00:00
22.035400390625,22.04990005493164,22.01759910583496,22.04990005493164,0,2023-05-12 09:00:00
22.049400329589844,22.067399978637695,22.031999588012695,22.064199447631836,0,2023-05-12 10:00:00
22.0580997467041,22.068099975585938,22.03689956665039,22.054899215698242,0,2023-05-12 11:00:00
22.052799224853516,22.072900772094727,22.003299713134766,22.026899337768555,0,2023-05-12 12:00:00
22.027099609375,22.03260040283203,21.98889923095703,21.997100830078125,0,2023-05-12 13:00:00
21.993799209594727,22.029199600219727,21.93950080871582,21.966999053955078,0,2023-05-12 14:00:00
21.965900421142578,21.992799758911133,21.940200805664062,21.940200805664062,0,2023-05-12 15:00:00
21.940399169921875,21.97439956665039,21.934900283813477,21.940099716186523,0,2023-05-12 16:00:00
21.940200805664062,21.943300247192383,21.887800216674805,21.90489959716797,0,2023-05-12 17:00:00
21.90679931640625,21.925899505615234,21.893600463867188,21.901100158691406,0,2023-05-12 18:00:00
21.905000686645508,21.911100387573242,21.884199142456055,21.88629913330078,0,2023-05-12 19:00:00
21.885799407958984,21.908000946044922,21.872699737548828,21.904699325561523,0,2023-05-12 20:00:00
21.893400192260742,21.894500732421875,21.893400192260742,21.894500732421875,0,2023-05-12 21:00:00
21.89229965209961,21.911399841308594,21.89069938659668,21.908300399780273,0,2023-05-14 23:00:00
21.908599853515625,21.92490005493164,21.888999938964844,21.893699645996094,0,2023-05-15 00:00:00
21.8966007232666,21.904699325561523,21.885900497436523,21.896699905395508,0,2023-05-15 01:00:00
21.895099639892578,21.91160011291504,21.888999938964844,21.888999938964844,0,2023-05-15 02:00:00
21.887699127197266,21.908000946044922,21.878400802612305,21.878799438476562,0,2023-05-15 03:00:00
