open,high,low,close,volume,time
0.8979700207710266,0.8984599709510803,0.8956000208854675,0.8981000185012817,0,2023-05-10 23:00:00
0.8981000185012817,0.8991100192070007,0.8960000276565552,0.8985999822616577,0,2023-05-11 00:00:00
0.8985900282859802,0.8994899988174438,0.8955000042915344,0.8978899717330933,0,2023-05-11 01:00:00
0.8978599905967712,0.8980900049209595,0.8949000239372253,0.8976200222969055,0,2023-05-11 02:00:00
0.897629976272583,0.8981199860572815,0.8952000141143799,0.8976200222969055,0,2023-05-11 03:00:00
0.8976399898529053,0.8987500071525574,0.8952000141143799,0.8981000185012817,0,2023-05-11 04:00:00
0.8980799913406372,0.8984100222587585,0.8952999711036682,0.8979700207710266,0,2023-05-11 05:00:00
0.8979600071907043,0.8980100154876709,0.8932999968528748,0.8954899907112122,0,2023-05-11 06:00:00
0.8954899907112122,0.8956300020217896,0.8913999795913696,0.8944799900054932,0,2023-05-11 07:00:00
0.8945099711418152,0.8950999975204468,0.8907999992370605,0.8945900201797485,0,2023-05-11 08:00:00
0.8946200013160706,0.8953099846839905,0.892300009727478,0.8948900103569031,0,2023-05-11 09:00:00
0.8948799967765808,0.8955600261688232,0.8921999931335449,0.8948699831962585,0,2023-05-11 10:00:00
0.894860029220581,0.8951699733734131,0.8913999795913696,0.8939499855041504,0,2023-05-11 11:00:00
0.8939300179481506,0.8959299921989441,0.8912000060081482,0.8939200043678284,0,2023-05-11 12:00:00
0.8939099907875061,0.8939200043678284,0.8895000219345093,0.8921099901199341,0,2023-05-11 13:00:00
0.8920999765396118,0.8925700187683105,0.888700008392334,0.8917400240898132,0,2023-05-11 14:00:00
0.891759991645813,0.8918399810791016,0.8884000182151794,0.8914200067520142,0,2023-05-11 15:00:00
0.8914099931716919,0.8920199871063232,0.8888000249862671,0.8917199969291687,0,2023-05-11 16:00:00
0.8917400240898132,0.8920800089836121,0.888700008392334,0.8913300037384033,0,2023-05-11 17:00:00
0.8913699984550476,0.8920199871063232,0.8888999819755554,0.8920000195503235,0,2023-05-11 18:00:00
0.892009973526001,0.8922399878501892,0.8894000053405762,0.8922299742698669,0,2023-05-11 19:00:00
0.8922399878501892,0.8923199772834778,0.8895000219345093,0.8921999931335449,0,2023-05-11 20:00:00
0.8921899795532227,0.892270028591156,0.8899000287055969,0.8920400142669678,0,2023-05-11 21:00:00
0.8918899893760681,0.8923599720001221,0.8895999789237976,0.8922299742698669,0,2023-05-11 22:00:00
0.8921499848365784,0.892300009727478,0.8895999789237976,0.8919299840927124,0,2023-05-11 23:00:00
0.8919299840927124,0.8924800157546997,0.8895999789237976,0.8922100067138672,0,2023-05-12 00:00:00
